0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-06 0.0013389 0.0247796 0.165272 0.560743 1.21783 1.86904 2.348 2.55678 2.5548 2.4226 2.20202 1.96675 1.74077 1.55738 1.3815 1.23324 1.11521 1.01968 0.93436 0.868966 0.814494 0.772034 0.737538 0.710718 0.689802 0.677917 0.671465 0.670878 0.678468 0.690143 0.706509 0.726441 0.754 0.783545 0.820718 0.85383 0.897402 0.93558 0.974654 1.01686 1.06114 1.09848 1.13037 1.15924 1.18821 1.20437 1.21558 1.21631 1.20752 1.19451 1.17668 1.14838 1.11941 1.09545 1.0645 1.03528 1.00786 0.986694 0.964419 0.948827 0.931028 0.916942 0.907178 0.892571 0.886154 0.883087 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-06 0.00123802 0.0240694 0.167853 0.571315 1.20834 1.87997 2.34245 2.55465 2.56426 2.40931 2.19692 1.97091 1.75292 1.55434 1.38296 1.24255 1.11984 1.0163 0.935702 0.865869 0.811451 0.766711 0.735784 0.705961 0.690934 0.671769 0.664448 0.665458 0.678748 0.68867 0.705953 0.726093 0.752139 0.784062 0.818591 0.861394 0.899251 0.940592 0.981931 1.02148 1.06305 1.10064 1.13514 1.16696 1.18831 1.20513 1.21408 1.21806 1.20597 1.18972 1.17407 1.15034 1.12346 1.09523 1.05888 1.03556 1.00152 0.985195 0.95947 0.942686 0.929342 0.913421 0.905567 0.894282 0.885215 0.88406 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00114632 0.0248576 0.165403 0.566868 1.20755 1.86838 2.34539 2.55104 2.54874 2.40792 2.19555 1.96782 1.7502 1.55819 1.38034 1.2493 1.11928 1.01782 0.936118 0.869409 0.812767 0.768657 0.739121 0.711147 0.696631 0.682104 0.676004 0.671767 0.677786 0.688754 0.70563 0.726912 0.752536 0.783107 0.817516 0.855091 0.893612 0.936716 0.975504 1.01906 1.05989 1.09602 1.13105 1.16428 1.18458 1.19933 1.20865 1.21031 1.20697 1.19412 1.17337 1.14666 1.12402 1.09294 1.06613 1.03503 1.00896 0.987287 0.96538 0.949445 0.929914 0.919556 0.908203 0.893135 0.889386 0.887837 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00137558 0.0249009 0.169196 0.569592 1.20496 1.86966 2.33694 2.55874 2.55312 2.40019 2.19538 1.97526 1.75462 1.54447 1.38322 1.24365 1.11973 1.0239 0.942847 0.870781 0.822366 0.773069 0.73855 0.708622 0.695575 0.677353 0.676932 0.672996 0.68311 0.689834 0.7005 0.72034 0.747728 0.774062 0.812433 0.856196 0.892803 0.941871 0.980845 1.02088 1.05938 1.09458 1.12796 1.16382 1.18705 1.19813 1.21286 1.21183 1.20077 1.19107 1.17017 1.15189 1.12166 1.092 1.06816 1.03839 1.01155 0.990511 0.969313 0.948505 0.935373 0.921842 0.910639 0.899031 0.889544 0.887803 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94523e-05 0.00110046 0.0246411 0.165739 0.559579 1.1957 1.85344 2.32775 2.55115 2.54888 2.40465 2.21178 1.98808 1.7598 1.56177 1.39045 1.23797 1.12966 1.03163 0.93514 0.871315 0.81836 0.774692 0.739367 0.7164 0.69414 0.678882 0.671865 0.669112 0.678893 0.687669 0.699254 0.725248 0.74854 0.775893 0.813303 0.852323 0.889452 0.932269 0.974594 1.01387 1.05641 1.09263 1.12817 1.15906 1.18625 1.20365 1.2134 1.21815 1.21008 1.19639 1.17943 1.15071 1.12904 1.09813 1.07385 1.04412 1.01281 0.987296 0.96479 0.945327 0.92979 0.918887 0.908983 0.895318 0.885307 0.884473 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.91784e-05 0.00137558 0.0253773 0.169532 0.567232 1.20447 1.87286 2.34197 2.55584 2.55032 2.407 2.20117 1.966 1.75314 1.56025 1.38871 1.2477 1.11867 1.01763 0.933199 0.868638 0.816519 0.766722 0.736663 0.7067 0.692044 0.677945 0.672366 0.670939 0.675134 0.686375 0.69906 0.723788 0.755256 0.786683 0.821492 0.8579 0.892386 0.93892 0.977041 1.02194 1.05983 1.09602 1.13191 1.15658 1.18364 1.20104 1.20933 1.21347 1.2097 1.19564 1.17643 1.14959 1.12029 1.0924 1.06197 1.03613 1.01177 0.983378 0.96664 0.948349 0.931396 0.91794 0.908874 0.896193 0.887643 0.88751 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132973 0.0229868 0.163322 0.56152 1.19391 1.86297 2.33674 2.54339 2.55063 2.4139 2.21173 1.984 1.75604 1.57041 1.39814 1.25214 1.12742 1.02649 0.939104 0.872292 0.812962 0.772154 0.732296 0.708942 0.688871 0.67402 0.667538 0.666979 0.668115 0.67896 0.695722 0.721795 0.744874 0.775179 0.812292 0.855146 0.892204 0.937398 0.976536 1.01758 1.06394 1.10065 1.14039 1.16836 1.19413 1.20913 1.22055 1.22033 1.21388 1.1999 1.18119 1.15484 1.12006 1.09701 1.06689 1.0383 1.00502 0.982841 0.96053 0.939576 0.921857 0.912426 0.903343 0.892087 0.882369 0.88493 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94523e-05 0.000962905 0.024156 0.16215 0.56634 1.20571 1.86439 2.34357 2.55529 2.54665 2.41136 2.20138 1.97081 1.74779 1.55693 1.38969 1.24019 1.12055 1.02232 0.941108 0.870583 0.817247 0.767275 0.739398 0.71366 0.689254 0.680615 0.673004 0.673981 0.674939 0.685433 0.703754 0.725243 0.749246 0.779561 0.816272 0.856843 0.893807 0.931293 0.979136 1.02279 1.05797 1.09775 1.12919 1.16086 1.18605 1.20806 1.21414 1.21327 1.20887 1.19283 1.17465 1.15082 1.12414 1.09573 1.06799 1.039 1.01372 0.987781 0.963249 0.943253 0.927613 0.914985 0.905261 0.892797 0.882934 0.886426 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94523e-05 0.00132056 0.0243033 0.162502 0.555706 1.20091 1.86522 2.33645 2.54931 2.54934 2.40709 2.1967 1.96262 1.75591 1.56233 1.38309 1.24277 1.11944 1.02132 0.935912 0.87715 0.815428 0.775468 0.739822 0.712947 0.696513 0.681068 0.674931 0.6793 0.680083 0.690517 0.704538 0.724887 0.750801 0.784168 0.816991 0.854461 0.898182 0.935427 0.979755 1.01929 1.05461 1.0915 1.1268 1.15681 1.18114 1.19704 1.20661 1.21152 1.20434 1.19249 1.17299 1.15123 1.12237 1.09414 1.0653 1.038 1.01163 0.987592 0.968896 0.948893 0.93334 0.921811 0.912468 0.897055 0.887014 0.890048 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.91784e-05 0.00131138 0.0242426 0.168115 0.564756 1.19531 1.85602 2.31737 2.54508 2.54049 2.40958 2.18991 1.97623 1.75044 1.55917 1.40074 1.2542 1.13515 1.03302 0.946585 0.879683 0.826717 0.780263 0.746312 0.717136 0.689308 0.680291 0.668975 0.66897 0.673771 0.683159 0.697798 0.713781 0.744255 0.773126 0.813492 0.843754 0.888486 0.928532 0.970555 1.01574 1.05154 1.09369 1.12939 1.16089 1.18532 1.20257 1.21228 1.22008 1.21523 1.20308 1.18229 1.1569 1.12967 1.10057 1.07356 1.04165 1.01663 0.991496 0.968079 0.952102 0.932185 0.921442 0.909974 0.893468 0.88226 0.880439 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00141226 0.023723 0.166337 0.565121 1.20343 1.87013 2.34471 2.55061 2.54743 2.39755 2.19336 1.97357 1.7543 1.56154 1.39407 1.25436 1.12258 1.02482 0.936102 0.865065 0.810404 0.7695 0.733835 0.707522 0.691528 0.679998 0.673338 0.669672 0.673097 0.687953 0.701156 0.724808 0.750692 0.780311 0.814467 0.856176 0.892404 0.935939 0.978777 1.02179 1.06031 1.09456 1.13251 1.16111 1.18396 1.21043 1.2189 1.21844 1.21315 1.19596 1.17165 1.15147 1.12464 1.09078 1.0616 1.03594 1.00889 0.982959 0.964481 0.944171 0.928933 0.914438 0.905066 0.890781 0.883904 0.887996 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.86307e-05 0.0012747 0.023212 0.164944 0.561434 1.19414 1.85217 2.3268 2.55002 2.54211 2.39882 2.20293 1.98232 1.76588 1.57071 1.40438 1.25625 1.13482 1.03062 0.943029 0.877433 0.817879 0.775021 0.736581 0.707463 0.686045 0.674072 0.667755 0.667201 0.669705 0.682384 0.700899 0.717022 0.744899 0.777263 0.81436 0.848942 0.891982 0.93608 0.9793 1.01695 1.05775 1.09548 1.12871 1.1612 1.17988 1.19924 1.21134 1.21292 1.20765 1.19478 1.18062 1.15741 1.13561 1.10228 1.0756 1.0488 1.01824 0.992816 0.9687 0.952529 0.933737 0.918946 0.905268 0.890132 0.879951 0.882531 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.89046e-05 0.000999587 0.0235411 0.162421 0.564089 1.18379 1.85336 2.32607 2.54422 2.55112 2.42134 2.20547 1.98545 1.76941 1.57216 1.39849 1.25559 1.1246 1.03195 0.934601 0.87323 0.811245 0.769351 0.729673 0.703029 0.685936 0.672752 0.665912 0.668079 0.672323 0.684033 0.696635 0.719879 0.745644 0.776995 0.814867 0.851401 0.892285 0.938978 0.979778 1.0199 1.06439 1.10062 1.13384 1.1633 1.19228 1.20668 1.21575 1.21741 1.20655 1.19663 1.17859 1.15297 1.12654 1.09783 1.07186 1.03862 1.01442 0.988003 0.96719 0.949162 0.927613 0.913861 0.903518 0.88747 0.881874 0.881953 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0013389 0.024234 0.164248 0.569134 1.19584 1.8725 2.34318 2.54809 2.54465 2.40166 2.20037 1.9674 1.75941 1.55814 1.393 1.24067 1.11861 1.0255 0.935864 0.869763 0.814895 0.772711 0.733619 0.709223 0.694749 0.680886 0.673511 0.673758 0.676638 0.691743 0.707118 0.724777 0.750695 0.777551 0.810575 0.849274 0.891007 0.932659 0.977834 1.02034 1.06039 1.09918 1.13498 1.16487 1.18694 1.20413 1.21506 1.21844 1.2082 1.19709 1.1748 1.15135 1.12157 1.09485 1.06266 1.03647 1.00838 0.985562 0.962364 0.946603 0.926798 0.916605 0.910238 0.898005 0.886461 0.888865 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000999587 0.0244852 0.163666 0.570213 1.19518 1.85503 2.33017 2.55717 2.54153 2.39313 2.19462 1.9715 1.74857 1.55758 1.38959 1.25242 1.13028 1.03288 0.946613 0.880098 0.822175 0.776024 0.744158 0.717675 0.69154 0.681253 0.672408 0.670385 0.677946 0.679983 0.699396 0.720587 0.746367 0.777302 0.809944 0.843846 0.890322 0.929452 0.97144 1.01614 1.05786 1.0934 1.12715 1.16086 1.19008 1.20348 1.21578 1.21519 1.21031 1.19476 1.17847 1.15779 1.1293 1.09881 1.07348 1.0408 1.01465 0.993243 0.967242 0.947947 0.934008 0.917453 0.909431 0.895696 0.884549 0.88297 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.86307e-05 0.00140309 0.0232726 0.165862 0.561496 1.21132 1.86886 2.34056 2.55794 2.54056 2.40459 2.18928 1.96262 1.75145 1.55668 1.38919 1.24527 1.12568 1.022 0.940645 0.868772 0.816339 0.77433 0.738444 0.714812 0.694453 0.685508 0.673782 0.673314 0.680178 0.688714 0.699978 0.7215 0.751423 0.778212 0.81549 0.855277 0.895733 0.939603 0.974912 1.02048 1.05832 1.09857 1.12587 1.16153 1.18369 1.19911 1.2114 1.21454 1.20791 1.19564 1.17306 1.15033 1.12173 1.09502 1.06342 1.03846 1.01296 0.988802 0.964765 0.945686 0.930255 0.921219 0.911868 0.896638 0.886691 0.887301 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-06 0.00119217 0.0248229 0.16723 0.572091 1.20641 1.8738 2.32661 2.55675 2.5444 2.3972 2.18474 1.9679 1.74874 1.54572 1.39382 1.24872 1.12783 1.02398 0.932312 0.873016 0.814516 0.7759 0.738 0.716928 0.693528 0.683337 0.674379 0.672826 0.677334 0.689723 0.704273 0.72995 0.753336 0.786113 0.819396 0.854854 0.894811 0.93424 0.978299 1.01384 1.05644 1.09157 1.12924 1.15672 1.18697 1.19839 1.21091 1.20884 1.20184 1.18579 1.17263 1.14767 1.1216 1.09687 1.06943 1.03937 1.01468 0.992647 0.966581 0.949417 0.933818 0.921362 0.910042 0.896508 0.889843 0.885584 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94523e-05 0.00126553 0.0244419 0.161118 0.556529 1.20055 1.85249 2.32619 2.53429 2.54633 2.40394 2.19651 1.97329 1.76392 1.56593 1.39581 1.25452 1.12742 1.02459 0.947508 0.879419 0.824949 0.781641 0.73843 0.717245 0.697476 0.677331 0.671504 0.667068 0.67671 0.681754 0.699501 0.720009 0.744706 0.777915 0.809802 0.848838 0.892733 0.93131 0.972468 1.0113 1.05335 1.09091 1.12548 1.15576 1.18929 1.20703 1.21437 1.22084 1.21642 1.19664 1.18055 1.1546 1.1241 1.09893 1.06886 1.03995 1.01288 0.990786 0.971579 0.952227 0.934683 0.919508 0.912852 0.893562 0.886024 0.883844 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94523e-05 0.00124719 0.0245804 0.168565 0.569476 1.21877 1.87154 2.34075 2.55286 2.55215 2.40188 2.19382 1.96332 1.74445 1.54747 1.3792 1.23576 1.11257 1.01619 0.942561 0.874866 0.820525 0.774961 0.738766 0.713703 0.694169 0.683254 0.674182 0.677966 0.683384 0.68981 0.707692 0.727192 0.754641 0.785596 0.818552 0.859903 0.895983 0.936921 0.977832 1.01901 1.05554 1.09312 1.12407 1.15582 1.18045 1.19989 1.2091 1.21075 1.20581 1.19253 1.17478 1.14918 1.12153 1.09117 1.06397 1.038 1.01207 0.989621 0.96663 0.950244 0.934517 0.919973 0.910935 0.89615 0.887287 0.890214 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00117383 0.0240001 0.164477 0.567551 1.19885 1.86705 2.33862 2.5541 2.55344 2.4083 2.20353 1.97391 1.75935 1.56208 1.39379 1.25226 1.11811 1.02346 0.934502 0.86992 0.814983 0.772179 0.730449 0.701104 0.682718 0.66978 0.65965 0.66504 0.678295 0.683811 0.702877 0.725431 0.750741 0.788116 0.820959 0.853437 0.899093 0.93756 0.985148 1.02817 1.06442 1.10311 1.13495 1.16352 1.18603 1.20453 1.21501 1.21663 1.20901 1.19336 1.1721 1.14482 1.12237 1.09249 1.06452 1.03677 1.00409 0.985248 0.965848 0.945907 0.927744 0.912211 0.905544 0.892864 0.88307 0.8841 
