1 -5.45982 -5.45982 0
2 -5.45836 -5.45909 0.000515622
3 -5.45951 -5.45923 0.000361972
4 -5.45858 -5.45907 0.000305826
5 -5.46931 -5.46112 0.00184927
6 -5.45797 -5.46059 0.0016137
7 -5.47179 -5.46219 0.00202687
8 -5.4634 -5.46234 0.0017791
9 -5.46404 -5.46253 0.00159136
10 -5.46612 -5.46289 0.00147225
11 -5.46082 -5.4627 0.00135039
12 -5.47197 -5.46347 0.00144213
13 -5.47344 -5.46424 0.00152132
14 -5.46104 -5.46401 0.00142969
15 -5.46382 -5.464 0.00133443
16 -5.46087 -5.4638 0.00126524
17 -5.45593 -5.46334 0.00127267
18 -5.46961 -5.46369 0.00124874
19 -5.45456 -5.46321 0.00127215
20 -5.4642 -5.46326 0.0012095
