1 -3.37797 -3.37797 0
2 -3.37947 -3.37872 0.000528575
3 -3.37658 -3.378 0.000681594
4 -3.37818 -3.37805 0.000512656
5 -3.37767 -3.37797 0.000415643
6 -3.37869 -3.37809 0.000363246
7 -3.37823 -3.37811 0.000311915
8 -3.37696 -3.37797 0.000304337
9 -3.37848 -3.37803 0.00027585
10 -3.38028 -3.37825 0.000327637
11 -3.37906 -3.37833 0.000306001
12 -3.37828 -3.37832 0.000280524
13 -3.37845 -3.37833 0.000259115
14 -3.37847 -3.37834 0.000240782
15 -3.37919 -3.3784 0.000231244
16 -3.37964 -3.37848 0.000229443
17 -3.37893 -3.3785 0.000217493
18 -3.37995 -3.37858 0.000219797
19 -3.38054 -3.37869 0.000231088
20 -3.37881 -3.37869 0.00021962
