1 1.1228 1.1228 0
2 1.1478 1.1353 0.00883776
3 1.1657 1.14543 0.0101562
4 1.14722 1.14588 0.00762701
5 1.17538 1.15178 0.00806759
6 1.21255 1.16191 0.011432
7 1.1898 1.16589 0.0104703
8 1.20955 1.17135 0.0104874
9 1.23453 1.17837 0.011433
10 1.22037 1.18257 0.011034
11 1.20127 1.18427 0.0101611
12 1.17946 1.18387 0.00932222
13 1.17165 1.18293 0.0086524
14 1.18771 1.18327 0.0080411
15 1.18993 1.18371 0.00751728
16 1.17515 1.18318 0.0070665
17 1.18607 1.18335 0.00665287
18 1.20008 1.18428 0.00634788
19 1.19513 1.18485 0.00603944
20 1.20411 1.18581 0.00581374
21 1.16925 1.18502 0.00559012
22 1.19741 1.18559 0.00536429
23 1.19351 1.18593 0.0051421
24 1.19829 1.18645 0.00495357
25 1.16101 1.18543 0.00485881
26 1.20343 1.18612 0.004721
27 1.19648 1.18651 0.00456172
28 1.17716 1.18617 0.004411
29 1.20231 1.18673 0.00429384
30 1.17937 1.18648 0.0041577
31 1.22014 1.18757 0.00416296
32 1.21889 1.18855 0.00414632
33 1.21355 1.18931 0.0040893
34 1.19452 1.18946 0.00397189
35 1.20986 1.19004 0.00390096
36 1.26345 1.19208 0.00429257
37 1.24274 1.19345 0.00438949
38 1.18377 1.19319 0.00428136
39 1.17692 1.19278 0.00419188
40 1.20843 1.19317 0.0041053
41 1.20041 1.19335 0.00400896
42 1.1903 1.19327 0.00391417
43 1.18824 1.19316 0.00382489
44 1.20906 1.19352 0.00375501
45 1.21855 1.19407 0.00371253
46 1.1819 1.19381 0.00364124
47 1.19438 1.19382 0.00356379
48 1.19071 1.19376 0.00349013
49 1.22135 1.19432 0.00346404
50 1.20812 1.1946 0.00340574
