1 1.6842 1.6842 0
2 1.7217 1.70295 0.0132566
3 1.74854 1.71815 0.0152343
4 1.72084 1.71882 0.0114405
5 1.76308 1.72767 0.0121014
6 1.81883 1.74286 0.017148
7 1.7847 1.74884 0.0157055
8 1.81432 1.75703 0.0157312
9 1.8518 1.76756 0.0171495
10 1.83055 1.77386 0.016551
11 1.80191 1.77641 0.0152416
12 1.76918 1.7758 0.0139833
13 1.75747 1.77439 0.0129786
14 1.78156 1.77491 0.0120617
15 1.7849 1.77557 0.0112759
16 1.76272 1.77477 0.0105998
17 1.7791 1.77502 0.0099793
18 1.80012 1.77642 0.00952182
19 1.7927 1.77728 0.00905916
20 1.80617 1.77872 0.0087206
21 1.75388 1.77754 0.00838518
22 1.79611 1.77838 0.00804643
23 1.79027 1.7789 0.00771316
24 1.79744 1.77967 0.00743035
25 1.74151 1.77814 0.00728821
26 1.80515 1.77918 0.0070815
27 1.79473 1.77976 0.00684258
28 1.76574 1.77926 0.0066165
29 1.80346 1.78009 0.00644075
30 1.76906 1.77972 0.00623655
31 1.83022 1.78135 0.00624443
32 1.82833 1.78282 0.00621948
33 1.82032 1.78396 0.00613394
34 1.79177 1.78419 0.00595784
35 1.8148 1.78506 0.00585145
36 1.89517 1.78812 0.00643886
37 1.86411 1.79017 0.00658423
38 1.77566 1.78979 0.00642204
39 1.76537 1.78917 0.00628782
40 1.81264 1.78975 0.00615795
41 1.80061 1.79002 0.00601344
42 1.78545 1.78991 0.00587125
43 1.78236 1.78973 0.00573734
44 1.8136 1.79028 0.00563252
45 1.82782 1.79111 0.0055688
46 1.77286 1.79071 0.00546186
47 1.79157 1.79073 0.00534568
48 1.78607 1.79063 0.0052352
49 1.83203 1.79148 0.00519606
50 1.81218 1.79189 0.00510862
