1 0.879508 0.879508 0
2 0.895417 0.887462 0.00562454
3 0.888369 0.887764 0.0037578
4 0.893631 0.889231 0.00309138
5 0.90833 0.893051 0.00421769
6 0.896728 0.893664 0.00355899
7 0.89566 0.893949 0.00306196
8 0.887011 0.893082 0.00279933
9 0.865921 0.890064 0.00377984
10 0.91016 0.892074 0.00389966
11 0.889632 0.891852 0.00355146
12 0.87573 0.890508 0.0035004
13 0.891333 0.890572 0.00323171
14 0.872469 0.889278 0.00324927
15 0.888285 0.889212 0.00303333
16 0.89844 0.889789 0.00289806
17 0.892563 0.889952 0.00273217
18 0.906129 0.890851 0.00272419
19 0.893793 0.891006 0.00258521
20 0.883116 0.890611 0.00248586
21 0.890229 0.890593 0.00236755
22 0.889131 0.890527 0.00226087
23 0.884521 0.890265 0.0021776
24 0.885323 0.89006 0.00209658
25 0.897983 0.890376 0.00203653
26 0.89565 0.890579 0.00196828
27 0.895692 0.890769 0.00190447
28 0.900949 0.891132 0.00187083
29 0.890085 0.891096 0.00180667
30 0.873765 0.890518 0.00183649
31 0.886722 0.890396 0.00178133
32 0.885099 0.89023 0.00173334
33 0.882936 0.890009 0.00169485
34 0.8748 0.889562 0.00170301
35 0.899834 0.889856 0.00167945
36 0.890474 0.889873 0.00163289
37 0.886978 0.889794 0.00159063
38 0.883574 0.889631 0.00155717
39 0.883511 0.889474 0.00152513
40 0.887177 0.889416 0.00148808
41 0.889367 0.889415 0.00145179
42 0.892837 0.889497 0.0014195
43 0.888475 0.889473 0.00138669
44 0.879764 0.889252 0.00137262
45 0.876845 0.888977 0.00136953
46 0.894083 0.889088 0.00134425
47 0.871654 0.888717 0.00136586
48 0.902488 0.889004 0.00136721
49 0.889325 0.88901 0.00133932
50 0.894566 0.889121 0.00131714
