1 1.62662 1.62662 0
2 1.65961 1.64311 0.0116634
3 1.64365 1.64329 0.00777701
4 1.65377 1.64591 0.00625807
5 1.68467 1.65366 0.00855181
6 1.66135 1.65494 0.00722172
7 1.65842 1.65544 0.00620705
8 1.6412 1.65366 0.00568056
9 1.59744 1.64741 0.00775778
10 1.68896 1.65157 0.00801754
11 1.64757 1.6512 0.00729692
12 1.61665 1.64832 0.00723477
13 1.64869 1.64835 0.00667831
14 1.60953 1.64558 0.00675239
15 1.64402 1.64548 0.00630304
16 1.66525 1.64671 0.00602907
17 1.65181 1.64701 0.00568186
18 1.6802 1.64885 0.00565744
19 1.65607 1.64923 0.00537242
20 1.63384 1.64847 0.00515861
21 1.6459 1.64834 0.00491441
22 1.64671 1.64827 0.00469159
23 1.63588 1.64773 0.00451842
24 1.63841 1.64734 0.00434679
25 1.66328 1.64798 0.0042194
26 1.65679 1.64832 0.0040707
27 1.65798 1.64868 0.00393562
28 1.66626 1.6493 0.00384484
29 1.64683 1.64922 0.0037132
30 1.6149 1.64807 0.00376151
31 1.64089 1.64784 0.00364731
32 1.63661 1.64749 0.00355019
33 1.63257 1.64704 0.00347127
34 1.61715 1.64616 0.0034787
35 1.66616 1.64673 0.00342591
36 1.64873 1.64679 0.00333119
37 1.64093 1.64663 0.00324491
38 1.6321 1.64625 0.00318197
39 1.63187 1.64588 0.00312165
40 1.64013 1.64573 0.00304691
41 1.64529 1.64572 0.00297261
42 1.65153 1.64586 0.00290505
43 1.64275 1.64579 0.00283839
44 1.62523 1.64532 0.00281208
45 1.61984 1.64476 0.00280604
46 1.65654 1.64501 0.00275671
47 1.6094 1.64425 0.00280025
48 1.67349 1.64486 0.00280735
49 1.6446 1.64486 0.00275006
50 1.6543 1.64505 0.00270154
