1 -5.44855 -5.44855 0
2 -5.44785 -5.4482 0.00024904
3 -5.44819 -5.4482 0.000166051
4 -5.44826 -5.44821 0.000125167
5 -5.4468 -5.44793 0.000271382
6 -5.44749 -5.44786 0.000235932
7 -5.44721 -5.44777 0.000219705
8 -5.44816 -5.44781 0.000197805
9 -5.44748 -5.44778 0.000179226
10 -5.44679 -5.44768 0.00018662
11 -5.44869 -5.44777 0.000190793
12 -5.44863 -5.44784 0.000187725
13 -5.44735 -5.4478 0.000177028
14 -5.44795 -5.44781 0.00016468
15 -5.44888 -5.44789 0.000168371
16 -5.44834 -5.44791 0.000160272
17 -5.44766 -5.4479 0.000151544
18 -5.44847 -5.44793 0.000146399
19 -5.44844 -5.44796 0.000141148
20 -5.44761 -5.44794 0.00013517
21 -5.448 -5.44794 0.000128759
22 -5.44929 -5.448 0.000136729
23 -5.44771 -5.44799 0.0001314
24 -5.44789 -5.44799 0.00012599
25 -5.44723 -5.44796 0.000124582
26 -5.44788 -5.44795 0.000119825
27 -5.44848 -5.44797 0.000116991
28 -5.44898 -5.44801 0.000118243
29 -5.44812 -5.44801 0.000114224
30 -5.44777 -5.44801 0.000110709
31 -5.44849 -5.44802 0.000108218
32 -5.44793 -5.44802 0.000104875
33 -5.44804 -5.44802 0.000101699
34 -5.44663 -5.44798 0.000106567
35 -5.44745 -5.44796 0.000104585
36 -5.44796 -5.44796 0.00010168
37 -5.44718 -5.44794 0.00010113
38 -5.44692 -5.44791 0.000101991
39 -5.44749 -5.4479 9.9961e-05
40 -5.44866 -5.44792 9.92359e-05
41 -5.44735 -5.44791 9.78089e-05
42 -5.44742 -5.4479 9.6163e-05
43 -5.44735 -5.44788 9.47497e-05
44 -5.44741 -5.44787 9.32125e-05
45 -5.44828 -5.44788 9.15709e-05
46 -5.44804 -5.44789 8.96448e-05
47 -5.44768 -5.44788 8.78431e-05
48 -5.44836 -5.44789 8.65805e-05
49 -5.44818 -5.4479 8.50192e-05
50 -5.44735 -5.44789 8.40252e-05
51 -5.44787 -5.44789 8.23781e-05
52 -5.44777 -5.44788 8.08249e-05
53 -5.44819 -5.44789 7.95022e-05
54 -5.44788 -5.44789 7.803e-05
55 -5.44935 -5.44792 8.10042e-05
56 -5.44848 -5.44793 8.01879e-05
57 -5.44792 -5.44793 7.87812e-05
58 -5.44745 -5.44792 7.78568e-05
59 -5.44756 -5.44791 7.67747e-05
60 -5.44747 -5.4479 7.58471e-05
