1 -0.15117 -0.15117 0
2 -0.321771 -0.236471 0.0603163
3 -0.32948 -0.267474 0.0475154
4 -0.321308 -0.280932 0.0374942
5 -0.348616 -0.294469 0.0323468
6 -0.408223 -0.313428 0.0320335
7 -0.416509 -0.328154 0.0306557
8 -0.396417 -0.336687 0.0279862
9 -0.398498 -0.343555 0.0257055
10 -0.423462 -0.351545 0.0243453
11 -0.392762 -0.355292 0.0224185
12 -0.387255 -0.357956 0.0207079
13 -0.383586 -0.359927 0.0192086
14 -0.376375 -0.361102 0.0178725
15 -0.386769 -0.362813 0.0167627
16 -0.381943 -0.364009 0.0157576
17 -0.443104 -0.368662 0.0155024
18 -0.451134 -0.373243 0.0153032
19 -0.470409 -0.378357 0.0153285
20 -0.462944 -0.382587 0.0151343
