1 0.0599011 0.0599011 0
2 0.0599009 0.059901 6.16663e-08
3 0.0598994 0.0599005 4.35767e-07
4 0.0599038 0.0599013 7.93405e-07
5 0.0599027 0.0599016 6.8525e-07
6 0.0599017 0.0599016 5.71153e-07
7 0.0599033 0.0599018 5.38395e-07
8 0.0599016 0.0599018 4.71799e-07
9 0.0599004 0.0599016 4.44908e-07
10 0.0599067 0.0599022 6.25395e-07
11 0.0598957 0.0599016 7.99509e-07
12 0.0598978 0.0599012 7.92673e-07
13 0.0599049 0.0599015 7.78666e-07
14 0.0599036 0.0599017 7.36992e-07
15 0.0598928 0.0599011 8.95934e-07
16 0.0599013 0.0599011 8.4002e-07
17 0.0599018 0.0599011 7.91568e-07
18 0.0599036 0.0599013 7.59372e-07
19 0.0599058 0.0599015 7.56688e-07
20 0.0598995 0.0599014 7.25301e-07
