1 0.951934 0.951934 0
2 0.952043 0.951988 3.84002e-05
3 0.951666 0.951881 9.1412e-05
4 0.952019 0.951916 7.48199e-05
5 0.951686 0.95187 7.26275e-05
6 0.951736 0.951847 6.38619e-05
7 0.95202 0.951872 5.93196e-05
8 0.951708 0.951851 5.53313e-05
9 0.952241 0.951895 6.39316e-05
10 0.952176 0.951923 6.34218e-05
11 0.952001 0.95193 5.80518e-05
12 0.952192 0.951952 5.71814e-05
13 0.952175 0.951969 5.53009e-05
14 0.951505 0.951936 6.04883e-05
15 0.95212 0.951948 5.76852e-05
16 0.952087 0.951957 5.47273e-05
17 0.951989 0.951959 5.15415e-05
18 0.95154 0.951935 5.36693e-05
19 0.951866 0.951932 5.09678e-05
20 0.952073 0.951939 4.89027e-05
